MX.5P_up,Fournier Coeff,MEAN P,S DEV P,SKEW P,P(W/W),P(W/D),Elev,Lat,Coastal Prox,Month
6,78.21,9.38,14.46,2.75,0.42,0.18,65.57,34.79,123.82,11
5.38,78.21,7.62,10.67,2.19,0.48,0.27,65.57,34.79,123.82,12
6.92,119.96,7.84,13.55,2.7,0.54,0.25,12.44,29.52,21.67,1
5.41,119.96,5.31,9.49,2.55,0.47,0.26,12.44,29.52,21.67,2
8.81,119.96,9.05,17.08,3.25,0.52,0.21,12.44,29.52,21.67,3
9.2,119.96,11.53,23.37,4.08,0.43,0.25,12.44,29.52,21.67,4
11.76,119.96,13.85,26.06,2.77,0.42,0.19,12.44,29.52,21.67,5
8.32,119.96,12.63,16.83,1.79,0.53,0.23,12.44,29.52,21.67,6
9.62,119.96,13.39,17.11,1.91,0.55,0.23,12.44,29.52,21.67,7
14.19,119.96,17.67,37.01,5.04,0.62,0.28,12.44,29.52,21.67,8
7.83,119.96,8.97,11.12,1.97,0.63,0.19,12.44,29.52,21.67,9
9.35,119.96,12.38,21.47,2.79,0.47,0.17,12.44,29.52,21.67,10
7.6,119.96,7.02,13.97,3.72,0.47,0.24,12.44,29.52,21.67,11
8.32,119.96,8.1,12.67,2.68,0.47,0.31,12.44,29.52,21.67,12
1.5,90.79,2.33,3.71,3.26,0.39,0.13,295.15,42.11,1338.74,1
2.68,90.79,3.22,9.03,6.09,0.36,0.13,295.15,42.11,1338.74,2
3.16,90.79,4.7,5.79,1.64,0.43,0.2,295.15,42.11,1338.74,3
7.17,90.79,9.86,16.46,3.46,0.58,0.25,295.15,42.11,1338.74,4
7.37,90.79,10.9,15.54,3.99,0.5,0.3,295.15,42.11,1338.74,5
7.62,90.79,10.11,12.39,1.72,0.5,0.25,295.15,42.11,1338.74,6
8.37,90.79,10.29,12.83,2.31,0.48,0.22,295.15,42.11,1338.74,7
8.84,90.79,8.14,12.19,2.5,0.58,0.35,295.15,42.11,1338.74,8
7.56,90.79,8.1,11.87,2.4,0.49,0.28,295.15,42.11,1338.74,9
4.17,90.79,7.79,9.75,1.68,0.53,0.2,295.15,42.11,1338.74,10
2.92,90.79,5.31,6.23,1.45,0.49,0.15,295.15,42.11,1338.74,11
2.24,90.79,5.02,8.43,2.73,0.33,0.18,295.15,42.11,1338.74,12
3.28,77.19,6.42,9.46,2.42,0.45,0.15,123.41,37.78,790.98,1
3.95,77.19,5.65,9.48,3.84,0.34,0.23,123.41,37.78,790.98,2
5.26,77.19,7.27,10.06,2.78,0.39,0.27,123.41,37.78,790.98,3
8.49,77.19,11,13.94,1.65,0.5,0.26,123.41,37.78,790.98,4
7.12,77.19,7.94,10.67,1.83,0.54,0.27,123.41,37.78,790.98,5
7.81,77.19,8.23,15.2,3.47,0.38,0.26,123.41,37.78,790.98,6
10.49,77.19,8.34,14.03,3.06,0.44,0.29,123.41,37.78,790.98,7
6.59,77.19,6.26,10.87,3.03,0.38,0.28,123.41,37.78,790.98,8
6.95,77.19,6.45,14.44,4.44,0.49,0.26,123.41,37.78,790.98,9
4.83,77.19,7.06,9.28,2.05,0.5,0.22,123.41,37.78,790.98,10
4.76,77.19,9.78,12.11,1.6,0.43,0.19,123.41,37.78,790.98,11
4.39,77.19,7.36,10.51,2.27,0.49,0.27,123.41,37.78,790.98,12
3.73,86.87,7.96,9.64,2.05,0.44,0.17,130.44,38.76,889.3,1
4.14,86.87,6.68,9.68,2.94,0.33,0.2,130.44,38.76,889.3,2
5.39,86.87,8.36,10.97,2.93,0.41,0.29,130.44,38.76,889.3,3
7.93,86.87,10.51,11.55,1.71,0.51,0.31,130.44,38.76,889.3,4
6.99,86.87,9.2,12.31,2.19,0.56,0.26,130.44,38.76,889.3,5
8.15,86.87,8.91,13.54,2.56,0.57,0.21,130.44,38.76,889.3,6
7.78,86.87,8.66,12.21,1.83,0.48,0.26,130.44,38.76,889.3,7
6.46,86.87,6.22,11.71,3.29,0.34,0.24,130.44,38.76,889.3,8
7.21,86.87,7.53,14.08,3.05,0.52,0.24,130.44,38.76,889.3,9
6.08,86.87,9.29,13,2.05,0.54,0.22,130.44,38.76,889.3,10
4.81,86.87,9.49,11.45,1.58,0.4,0.22,130.44,38.76,889.3,11
4.6,86.87,6.75,10.47,3.84,0.53,0.26,130.44,38.76,889.3,12
3.13,96.45,7.93,13.38,3.96,0.4,0.12,229.52,34.88,574.89,1
4.16,96.45,7.49,10.95,2.68,0.42,0.16,229.52,34.88,574.89,2
5.44,96.45,9.17,14.69,3.11,0.41,0.21,229.52,34.88,574.89,3
10.75,96.45,14.06,19.64,1.84,0.47,0.26,229.52,34.88,574.89,4
10.66,96.45,14.52,20.96,2.85,0.56,0.25,229.52,34.88,574.89,5
8.93,96.45,13.77,16.51,1.8,0.45,0.15,229.52,34.88,574.89,6
9.25,96.45,14.76,17.32,1.63,0.45,0.19,229.52,34.88,574.89,7
7.87,96.45,12,17.48,2.14,0.44,0.16,229.52,34.88,574.89,8
7.29,96.45,8.1,10.97,2.16,0.49,0.19,229.52,34.88,574.89,9
8.13,96.45,10.7,14.11,2.26,0.37,0.19,229.52,34.88,574.89,10
4.85,96.45,10.24,14.08,2.17,0.41,0.15,229.52,34.88,574.89,11
4.2,96.45,8.29,16.07,5.76,0.46,0.18,229.52,34.88,574.89,12
2.7,33.59,6.36,8.99,2.66,0.57,0.12,250.63,35.67,35.1,1
1.76,33.59,4.99,5.95,2.35,0.5,0.12,250.63,35.67,35.1,2
1.96,33.59,4.15,4.88,1.86,0.64,0.12,250.63,35.67,35.1,3
1.38,33.59,4.64,5.9,2.01,0.64,0.09,250.63,35.67,35.1,4
0.36,33.59,0.61,0.31,-0.56,0,0.01,250.63,35.67,35.1,5
0.66,33.59,7.65,11.21,1.64,0.29,0.02,250.63,35.67,35.1,10
0.44,33.59,1.47,1.26,1.23,0.22,0.02,250.63,35.67,35.1,11
1.64,33.59,4.59,7,1.95,0.43,0.07,250.63,35.67,35.1,12
1.86,53.16,2.44,5.82,6.06,0.39,0.32,582.11,47.65,1205.91,1
1.03,53.16,1.7,2.93,4.79,0.35,0.27,582.11,47.65,1205.91,2
3.18,53.16,3.26,9.59,7.54,0.41,0.25,582.11,47.65,1205.91,3
2.3,53.16,4.17,5.77,2.42,0.44,0.25,582.11,47.65,1205.91,4
5.88,53.16,8.54,11.71,2.48,0.46,0.26,582.11,47.65,1205.91,5
7.31,53.16,7.55,12.33,3.3,0.43,0.28,582.11,47.65,1205.91,6
8.31,53.16,7.74,11.63,3.92,0.31,0.25,582.11,47.65,1205.91,7
5.85,53.16,6.23,14.11,5.21,0.3,0.23,582.11,47.65,1205.91,8
3.78,53.16,5.97,9.07,2.81,0.39,0.18,582.11,47.65,1205.91,9
2.44,53.16,3.89,7.49,3.57,0.42,0.19,582.11,47.65,1205.91,10
1.34,53.16,2.01,3.63,3.55,0.35,0.17,582.11,47.65,1205.91,11
2.17,53.16,2.69,5.29,3.74,0.45,0.28,582.11,47.65,1205.91,12
0.35,38.33,0.79,0.86,2,0.21,0.12,604.81,48.09,1229.6,1
0.53,38.33,0.97,1.17,2.5,0.2,0.13,604.81,48.09,1229.6,2
0.92,38.33,1.62,2.53,4.01,0.24,0.14,604.81,48.09,1229.6,3
1.9,38.33,3.44,5.03,2.59,0.42,0.15,604.81,48.09,1229.6,4
3.29,38.33,6.37,8.78,2.25,0.48,0.26,604.81,48.09,1229.6,5
3.79,38.33,4.63,7.03,2.84,0.41,0.25,604.81,48.09,1229.6,6
3.91,38.33,4.86,6.15,1.7,0.4,0.21,604.81,48.09,1229.6,7
2.26,38.33,4.76,9.12,4.54,0.41,0.2,604.81,48.09,1229.6,8
1.66,38.33,3.46,4.44,2.18,0.45,0.14,604.81,48.09,1229.6,9
1.58,38.33,3.49,4.28,1.97,0.31,0.16,604.81,48.09,1229.6,10
0.57,38.33,0.98,1.34,2.58,0.24,0.1,604.81,48.09,1229.6,11
0.44,38.33,0.98,0.88,2.19,0.27,0.11,604.81,48.09,1229.6,12
1.84,19.98,5.65,8.33,2.01,0.46,0.1,245.94,33.95,55.71,1
1.87,19.98,3.54,4.73,2.36,0.43,0.13,245.94,33.95,55.71,2
1.12,19.98,2.63,3.33,2.44,0.33,0.07,245.94,33.95,55.71,3
1.11,19.98,3.21,4.54,2.73,0.25,0.08,245.94,33.95,55.71,4
0.59,19.98,3.49,2.36,0.27,0.12,0.02,245.94,33.95,55.71,5
0.72,19.98,10.67,9.67,0.53,0.5,0.01,245.94,33.95,55.71,7
0.19,19.98,1.33,1.56,1.5,0.14,0.02,245.94,33.95,55.71,8
1.09,19.98,11.33,19.79,1.29,0.25,0.01,245.94,33.95,55.71,9
0.73,19.98,2.31,3.12,2.05,0.39,0.06,245.94,33.95,55.71,10
1.23,19.98,3.63,4.17,1.73,0.26,0.08,245.94,33.95,55.71,11
2.63,19.98,5.88,8.75,2.6,0.44,0.15,245.94,33.95,55.71,12
4.59,92.5,6.27,8.03,2.09,0.48,0.31,17.23,43.96,1.27,1
4.35,92.5,8.19,10.63,3.11,0.56,0.24,17.23,43.96,1.27,2
4.56,92.5,8.07,11.63,3.17,0.47,0.29,17.23,43.96,1.27,3
5.16,92.5,8.23,11.26,2.42,0.54,0.22,17.23,43.96,1.27,4
3.69,92.5,6.32,7.6,1.62,0.53,0.28,17.23,43.96,1.27,5
7.19,92.5,8.83,16.31,4.14,0.5,0.36,17.23,43.96,1.27,6
5.93,92.5,7.05,10.96,2.81,0.55,0.27,17.23,43.96,1.27,7
6.44,92.5,6.7,10.12,2.02,0.43,0.35,17.23,43.96,1.27,8
7.25,92.5,9.02,20.59,4.62,0.51,0.27,17.23,43.96,1.27,9
7.86,92.5,9.51,14.45,2.94,0.46,0.35,17.23,43.96,1.27,10
5.93,92.5,9.32,11.48,2.15,0.4,0.26,17.23,43.96,1.27,11
4.79,92.5,7.94,8.74,1.5,0.48,0.44,17.23,43.96,1.27,12
2.28,46.64,5.87,7.75,2.91,0.62,0.19,0,37.72,1.46,1
2.38,46.64,6.64,7.44,1.57,0.67,0.13,0,37.72,1.46,2
2.03,46.64,4.83,5.91,2.14,0.57,0.16,0,37.72,1.46,3
2.08,46.64,4.89,5.53,1.64,0.46,0.1,0,37.72,1.46,4
0.86,46.64,4.49,8.06,4.37,0.68,0.03,0,37.72,1.46,5
0.14,46.64,2.1,1.8,0.6,0,0.01,0,37.72,1.46,6
0.03,46.64,0.38,0.25,1,0,0.01,0,37.72,1.46,7
0.01,46.64,0.25,0,0,0,0.01,0,37.72,1.46,8
0.36,46.64,1.76,3.01,2.32,0.23,0.03,0,37.72,1.46,9
1.09,46.64,2.81,4.62,2.26,0.34,0.09,0,37.72,1.46,10
2.79,46.64,4.28,7.63,3.75,0.52,0.21,0,37.72,1.46,11
3.68,46.64,6.59,10.23,2.85,0.52,0.19,0,37.72,1.46,12
3.3,62.36,6.08,9.11,2.57,0.49,0.18,29.6,41.51,21.61,1
3.37,62.36,8.83,13.8,3.7,0.51,0.18,29.6,41.51,21.61,2
3.37,62.36,9.03,14.18,2.38,0.44,0.16,29.6,41.51,21.61,3
4.14,62.36,11.24,14.54,2.14,0.47,0.12,29.6,41.51,21.61,4
2.52,62.36,5.23,5.64,1.71,0.48,0.17,29.6,41.51,21.61,5
3.61,62.36,7.36,8.64,1.54,0.53,0.15,29.6,41.51,21.61,6
4.7,62.36,7.83,9.78,1.61,0.45,0.17,29.6,41.51,21.61,7
3.21,62.36,11.23,19.31,3.5,0.29,0.12,29.6,41.51,21.61,8
3.49,62.36,10.49,15.91,2.32,0.37,0.13,29.6,41.51,21.61,9
5.51,62.36,8.71,11.12,2.05,0.51,0.17,29.6,41.51,21.61,10
2.82,62.36,6.95,7.82,1.64,0.46,0.12,29.6,41.51,21.61,11
4.6,62.36,8.67,12.77,3.02,0.54,0.19,29.6,41.51,21.61,12
3.73,98.13,6.58,8.01,1.71,0.44,0.26,132.77,43.99,63.05,1
3.48,98.13,7.82,9.59,2,0.51,0.26,132.77,43.99,63.05,2
3.65,98.13,8.2,11.48,2.23,0.42,0.29,132.77,43.99,63.05,3
4.59,98.13,8.81,13.41,3.76,0.57,0.26,132.77,43.99,63.05,4
5.34,98.13,6.83,9.78,2.67,0.55,0.32,132.77,43.99,63.05,5
5.15,98.13,8.47,11.2,1.84,0.56,0.34,132.77,43.99,63.05,6
6.59,98.13,7.09,10.22,2.58,0.56,0.33,132.77,43.99,63.05,7
8.17,98.13,8.36,17.05,3.98,0.54,0.32,132.77,43.99,63.05,8
6.4,98.13,8.8,15.55,4.47,0.54,0.27,132.77,43.99,63.05,9
6.27,98.13,10,12.98,1.72,0.49,0.28,132.77,43.99,63.05,10
5.15,98.13,10.63,14.39,2.17,0.39,0.23,132.77,43.99,63.05,11
4.89,98.13,8.87,11.09,2.27,0.48,0.39,132.77,43.99,63.05,12
5.21,111.69,7.43,10.54,2.2,0.37,0.16,7.28,30.5,21.25,1
5.15,111.69,7.86,10.9,2.08,0.4,0.19,7.28,30.5,21.25,2
4.75,111.69,8.71,11.62,1.93,0.44,0.14,7.28,30.5,21.25,3
6.33,111.69,9.79,18.45,4.05,0.35,0.11,7.28,30.5,21.25,4
5.58,111.69,10.23,19.38,4.25,0.44,0.11,7.28,30.5,21.25,5
16.55,111.69,23.62,74.11,6.54,0.61,0.17,7.28,30.5,21.25,6
9.88,111.69,11.13,14.75,2.15,0.54,0.21,7.28,30.5,21.25,7
9.44,111.69,10.03,20.09,5.96,0.55,0.21,7.28,30.5,21.25,8
13.26,111.69,15.89,26.18,3.08,0.51,0.18,7.28,30.5,21.25,9
5.8,111.69,10.65,19.01,5.01,0.45,0.14,7.28,30.5,21.25,10
3.54,111.69,4.6,8.38,2.99,0.36,0.12,7.28,30.5,21.25,11
5.11,111.69,8.39,12.22,2.41,0.48,0.15,7.28,30.5,21.25,12
2.79,65.15,6.39,9.29,3.6,0.54,0.13,1.61,34.73,0.4,1
2.51,65.15,5.62,6.99,1.77,0.39,0.17,1.61,34.73,0.4,2
2.55,65.15,6.37,6.69,1.47,0.43,0.13,1.61,34.73,0.4,3
4.93,65.15,7.53,11.37,3.59,0.47,0.16,1.61,34.73,0.4,4
4.6,65.15,5.11,7.53,2.4,0.61,0.14,1.61,34.73,0.4,5
5.29,65.15,8.71,12.64,2.43,0.56,0.13,1.61,34.73,0.4,6
5.56,65.15,7.62,9.84,2.36,0.57,0.17,1.61,34.73,0.4,7
6.52,65.15,11.6,20.98,3.16,0.45,0.13,1.61,34.73,0.4,8
6.66,65.15,18.94,29.39,2.61,0.45,0.13,1.61,34.73,0.4,9
4.6,65.15,8.1,18.63,5,0.58,0.11,1.61,34.73,0.4,10
4.66,65.15,10.76,16,2.4,0.5,0.13,1.61,34.73,0.4,11
2.74,65.15,5.72,6.29,1.39,0.43,0.13,1.61,34.73,0.4,12
2.14,36.42,9.1,11.72,1.82,0.52,0.09,423.41,33.04,33.81,1
2.29,36.42,8.76,14.5,3.7,0.62,0.09,423.41,33.04,33.81,2
0.46,36.42,2.43,3.54,1.81,0.25,0.03,423.41,33.04,33.81,3
1.26,36.42,4.85,6.04,1.88,0.54,0.06,423.41,33.04,33.81,4
0.46,36.42,3.14,4.22,1.65,0.38,0.04,423.41,33.04,33.81,5
0.23,36.42,1.34,2.12,1.49,0,0.01,423.41,33.04,33.81,6
0.02,36.42,0.25,0,0,0,0.01,423.41,33.04,33.81,7
0.04,36.42,0.57,0.48,0.83,0,0.01,423.41,33.04,33.81,8
0.12,36.42,2.86,3.2,0.36,0.2,0.01,423.41,33.04,33.81,9
0.74,36.42,1.89,2.15,1.39,0.11,0.02,423.41,33.04,33.81,10
1.03,36.42,7.83,12.3,1.82,0.25,0.03,423.41,33.04,33.81,11
2.69,36.42,8.8,15.51,3.43,0.56,0.1,423.41,33.04,33.81,12
3.85,62.42,6.67,11.81,3.26,0.29,0.13,31.94,28.55,59.67,1
2.45,62.42,5.55,5.77,1.33,0.33,0.13,31.94,28.55,59.67,2
4.01,62.42,6.97,9.58,2.21,0.3,0.1,31.94,28.55,59.67,3
5.29,62.42,7.48,10.02,2.11,0.3,0.12,31.94,28.55,59.67,4
5.56,62.42,8.9,13.31,2.06,0.5,0.1,31.94,28.55,59.67,5
6.92,62.42,9.98,12.29,1.97,0.53,0.18,31.94,28.55,59.67,6
9.27,62.42,8.51,12.09,2.13,0.46,0.21,31.94,28.55,59.67,7
10.36,62.42,9.2,14.41,2.54,0.49,0.21,31.94,28.55,59.67,8
8.99,62.42,11.34,17.95,3.67,0.55,0.17,31.94,28.55,59.67,9
4.05,62.42,5.85,9.55,2.34,0.43,0.12,31.94,28.55,59.67,10
1.74,62.42,3.3,5.46,3.41,0.37,0.1,31.94,28.55,59.67,11
2.14,62.42,3.68,5.15,1.91,0.17,0.12,31.94,28.55,59.67,12
7.88,106.88,11.89,19,2.79,0.45,0.21,56.91,30.7,13.19,1
8.04,106.88,11.4,15.99,1.88,0.41,0.24,56.91,30.7,13.19,2
7.46,106.88,12.23,19.29,2.32,0.42,0.24,56.91,30.7,13.19,3
13.63,106.88,15.17,31.06,3.61,0.4,0.18,56.91,30.7,13.19,4
7.09,106.88,8.17,11.42,1.81,0.41,0.18,56.91,30.7,13.19,5
8.05,106.88,10.26,14.49,2.44,0.42,0.2,56.91,30.7,13.19,6
12.63,106.88,12.08,17.31,3.27,0.5,0.38,56.91,30.7,13.19,7
9.49,106.88,10.71,15.98,3.69,0.52,0.28,56.91,30.7,13.19,8
10.66,106.88,15.23,24.25,2.41,0.46,0.17,56.91,30.7,13.19,9
9.2,106.88,16.77,26.25,1.96,0.33,0.15,56.91,30.7,13.19,10
6.14,106.88,9.36,14.08,2.23,0.39,0.15,56.91,30.7,13.19,11
12.66,106.88,12.72,20.32,3.49,0.46,0.25,56.91,30.7,13.19,12
3.9,108.93,12.37,17.24,1.82,0.64,0.17,1115.48,41.33,144.76,1
4.89,108.93,12.15,16.36,2.43,0.69,0.23,1115.48,41.33,144.76,2
3.83,108.93,10.37,13.27,2.23,0.63,0.23,1115.48,41.33,144.76,3
2.81,108.93,6.09,9.96,2.51,0.57,0.22,1115.48,41.33,144.76,4
2.19,108.93,4.17,5.74,2.94,0.53,0.14,1115.48,41.33,144.76,5
2.05,108.93,5.57,7.15,1.34,0.44,0.07,1115.48,41.33,144.76,6
1.36,108.93,4.91,8.72,2.82,0.53,0.05,1115.48,41.33,144.76,7
0.51,108.93,2.1,2.83,1.51,0,0.04,1115.48,41.33,144.76,8
2.04,108.93,6.28,11.22,2.98,0.25,0.07,1115.48,41.33,144.76,9
3.62,108.93,10.65,15.05,2.27,0.63,0.12,1115.48,41.33,144.76,10
3.35,108.93,8.81,12.77,2.6,0.49,0.2,1115.48,41.33,144.76,11
4.54,108.93,10.35,15.55,3.36,0.67,0.24,1115.48,41.33,144.76,12
3.12,65.57,9.74,13.97,2.16,0.43,0.09,286.91,32.78,448.07,1
4.17,65.57,7.18,9.8,1.64,0.23,0.12,286.91,32.78,448.07,2
5.43,65.57,10.58,17.3,2.89,0.49,0.14,286.91,32.78,448.07,3
7.72,65.57,9.78,17.42,4.04,0.4,0.18,286.91,32.78,448.07,4
6.78,65.57,8.98,13.1,2.58,0.48,0.24,286.91,32.78,448.07,5
4.43,65.57,10.32,13.67,3,0.52,0.15,286.91,32.78,448.07,6
7.39,65.57,11.56,15.54,2.56,0.59,0.1,286.91,32.78,448.07,7
6.66,65.57,10.02,13.41,1.8,0.45,0.11,286.91,32.78,448.07,8
7.37,65.57,10.88,15.92,1.8,0.51,0.16,286.91,32.78,448.07,9
5.84,65.57,10.12,14.29,1.82,0.46,0.13,286.91,32.78,448.07,10
3.34,65.57,8.17,13.94,2.26,0.46,0.11,286.91,32.78,448.07,11
2.9,65.57,5.8,6.79,1.39,0.49,0.13,286.91,32.78,448.07,12
2.93,84.09,4.49,5.98,2.09,0.44,0.37,259.56,39.76,478.63,1
2.99,84.09,5.05,6.05,1.73,0.45,0.32,259.56,39.76,478.63,2
4.46,84.09,7.65,9.33,1.92,0.46,0.34,259.56,39.76,478.63,3
4.44,84.09,6.99,9.04,2.57,0.55,0.34,259.56,39.76,478.63,4
4.43,84.09,6.25,7.61,2,0.51,0.32,259.56,39.76,478.63,5
7.62,84.09,8.47,12,2.63,0.55,0.33,259.56,39.76,478.63,6
9.18,84.09,8.04,11.99,2.33,0.51,0.36,259.56,39.76,478.63,7
5.76,84.09,5.41,7.7,2,0.46,0.43,259.56,39.76,478.63,8
6,84.09,5.77,8.14,1.93,0.6,0.27,259.56,39.76,478.63,9
5.27,84.09,6.92,9.54,2.76,0.44,0.31,259.56,39.76,478.63,10
3.79,84.09,6.91,8.94,2.66,0.43,0.24,259.56,39.76,478.63,11
3.88,84.09,6.19,7.64,2.29,0.54,0.34,259.56,39.76,478.63,12
3.95,86.94,6.66,11.69,3.25,0.35,0.13,183.27,35.66,655.11,1
4.04,86.94,7.66,8.94,1.41,0.32,0.13,183.27,35.66,655.11,2
5.13,86.94,7.79,15.12,4.51,0.42,0.21,183.27,35.66,655.11,3
7.39,86.94,9.95,12.73,1.96,0.4,0.28,183.27,35.66,655.11,4
10.25,86.94,10.4,13.68,2.05,0.57,0.29,183.27,35.66,655.11,5
9.36,86.94,11.81,13.04,1.4,0.45,0.21,183.27,35.66,655.11,6
9.8,86.94,13.16,17.91,2.04,0.41,0.2,183.27,35.66,655.11,7
9.39,86.94,11.94,16.35,2.09,0.45,0.17,183.27,35.66,655.11,8
7.13,86.94,9.82,14.1,2.13,0.55,0.19,183.27,35.66,655.11,9
8.13,86.94,10.39,16.23,2.32,0.35,0.22,183.27,35.66,655.11,10
3.21,86.94,8.48,12.67,2.92,0.39,0.13,183.27,35.66,655.11,11
4.02,86.94,5.86,8.66,3.98,0.45,0.15,183.27,35.66,655.11,12
2.44,86.66,3.72,4.88,2.04,0.52,0.37,694.85,40.32,218.27,1
3.25,86.66,4.28,5.21,1.76,0.55,0.36,694.85,40.32,218.27,2
3.38,86.66,5.41,6.49,1.84,0.55,0.3,694.85,40.32,218.27,3
3.61,86.66,5.64,5.82,1.35,0.53,0.35,694.85,40.32,218.27,4
5.67,86.66,6.57,7.91,3.11,0.64,0.37,694.85,40.32,218.27,5
6.06,86.66,7.19,9.4,2.57,0.55,0.4,694.85,40.32,218.27,6
6.03,86.66,6.9,9.13,2.4,0.57,0.38,694.85,40.32,218.27,7
6.89,86.66,8.19,11.18,2.19,0.5,0.3,694.85,40.32,218.27,8
6.79,86.66,8.64,12.98,2.57,0.52,0.31,694.85,40.32,218.27,9
4.02,86.66,5.47,7.55,2.36,0.54,0.39,694.85,40.32,218.27,10
3.24,86.66,5.35,6.69,1.84,0.55,0.23,694.85,40.32,218.27,11
2.89,86.66,5.24,7.38,3,0.56,0.38,694.85,40.32,218.27,12
3.23,66.58,7.87,9.22,1.51,0.64,0.16,56.88,39.49,153.76,1
3.42,66.58,9.75,9.88,1.18,0.64,0.15,56.88,39.49,153.76,2
3.26,66.58,9.23,8.96,1.09,0.55,0.17,56.88,39.49,153.76,3
2.94,66.58,4.93,5.71,1.54,0.42,0.11,56.88,39.49,153.76,4
2.56,66.58,5.97,11.34,4.34,0.42,0.06,56.88,39.49,153.76,5
1.21,66.58,4.66,6.04,1.9,0.36,0.04,56.88,39.49,153.76,6
0.26,66.58,6.22,6.65,0,0,0.01,56.88,39.49,153.76,7
0.11,66.58,1.97,2.25,0.56,0.25,0.01,56.88,39.49,153.76,8
0.91,66.58,5.3,6.7,1.13,0.23,0.03,56.88,39.49,153.76,9
2.93,66.58,5.43,7.67,2.06,0.46,0.12,56.88,39.49,153.76,10
3.13,66.58,7.25,9.23,1.89,0.43,0.19,56.88,39.49,153.76,11
3.93,66.58,8.82,11.95,3.6,0.6,0.19,56.88,39.49,153.76,12
4.95,86,7.07,10.87,2.86,0.45,0.19,128.88,35.59,546.28,1
4.51,86,6.96,12.67,4.22,0.36,0.21,128.88,35.59,546.28,2
6.35,86,8.42,15.76,5.34,0.5,0.29,128.88,35.59,546.28,3
7.74,86,8.76,13.59,3.31,0.52,0.26,128.88,35.59,546.28,4
8.04,86,10.55,18.02,3.84,0.51,0.28,128.88,35.59,546.28,5
7.34,86,8.53,13.8,2.82,0.51,0.2,128.88,35.59,546.28,6
9.73,86,8.64,11.67,2.09,0.55,0.25,128.88,35.59,546.28,7
4.77,86,6.01,10.92,3.75,0.5,0.18,128.88,35.59,546.28,8
6.12,86,7.96,12.71,2.5,0.5,0.16,128.88,35.59,546.28,9
6.59,86,7.72,12.49,3.33,0.58,0.18,128.88,35.59,546.28,10
6.49,86,7.92,12.03,3.1,0.4,0.2,128.88,35.59,546.28,11
5.57,86,8.57,12.12,2.13,0.5,0.26,128.88,35.59,546.28,12
0.88,12.81,2.06,2.47,1.83,0.33,0.15,929.49,44.26,234.59,1
1,12.81,2.1,3.11,3.29,0.4,0.14,929.49,44.26,234.59,2
0.81,12.81,1.44,1.38,1.39,0.46,0.12,929.49,44.26,234.59,3
0.92,12.81,1.78,1.9,1.8,0.38,0.13,929.49,44.26,234.59,4
1.9,12.81,3.01,4.93,3.58,0.37,0.14,929.49,44.26,234.59,5
1.22,12.81,2.71,3.71,2.74,0.41,0.07,929.49,44.26,234.59,6
0.8,12.81,2.3,2.12,1.26,0.36,0.05,929.49,44.26,234.59,7
1.89,12.81,3.28,5.41,2.34,0.39,0.06,929.49,44.26,234.59,8
0.71,12.81,2.19,2.35,1.31,0.35,0.07,929.49,44.26,234.59,9
1.32,12.81,2.48,3.42,2.16,0.49,0.14,929.49,44.26,234.59,10
0.8,12.81,2.34,3.77,3.3,0.33,0.13,929.49,44.26,234.59,11
1.53,12.81,3.3,4.2,1.89,0.28,0.18,929.49,44.26,234.59,12
2.47,21.22,4.64,6.68,2.22,0.42,0.11,2.78,34.43,1.29,1
2.03,21.22,4.77,7,1.93,0.33,0.15,2.78,34.43,1.29,2
3.05,21.22,5.37,9.87,3.39,0.39,0.08,2.78,34.43,1.29,3
1.54,21.22,4.65,7.22,2.11,0.16,0.04,2.78,34.43,1.29,4
0.15,21.22,1.09,1.21,0.79,0.08,0.03,2.78,34.43,1.29,5
0.18,21.22,1.42,2.67,1.74,0.18,0.03,2.78,34.43,1.29,6
0.04,21.22,0.51,0.44,0.58,0,0.01,2.78,34.43,1.29,7
0.02,21.22,0.38,0.18,0,0,0.01,2.78,34.43,1.29,8
0.07,21.22,0.38,0.37,2.71,0,0.04,2.78,34.43,1.29,9
2.58,21.22,3.91,8.09,3.31,0.27,0.14,2.78,34.43,1.29,10
1.84,21.22,4.15,8.74,4.2,0.33,0.09,2.78,34.43,1.29,11
3.1,21.22,5.16,9.23,3.09,0.34,0.14,2.78,34.43,1.29,12
3.18,75.53,5.97,9.01,3.07,0.34,0.14,218.83,39.48,949.37,1
3.56,75.53,5.82,9.85,3.32,0.37,0.18,218.83,39.48,949.37,2
3.02,75.53,5.18,5.52,1.46,0.39,0.24,218.83,39.48,949.37,3
7.41,75.53,10.09,10.49,1.6,0.52,0.29,218.83,39.48,949.37,4
6.35,75.53,7.56,11.31,3.36,0.45,0.24,218.83,39.48,949.37,5
8.44,75.53,10.5,12.17,1.73,0.43,0.22,218.83,39.48,949.37,6
8.45,75.53,9.89,13.46,2.51,0.43,0.22,218.83,39.48,949.37,7
5.39,75.53,6.73,9.97,3.26,0.35,0.19,218.83,39.48,949.37,8
7.48,75.53,8.16,11.73,2.45,0.52,0.19,218.83,39.48,949.37,9
4.19,75.53,8.86,11.41,2.39,0.41,0.21,218.83,39.48,949.37,10
3.13,75.53,6.41,8.52,2.31,0.46,0.18,218.83,39.48,949.37,11
3.25,75.53,6.84,9.09,2.22,0.49,0.18,218.83,39.48,949.37,12
